air_pollutant,unit_air_poll_lvl,air_pollutant_level,air_qual_stat_type,year,country,region,AQI_Index,geo_code,exceedance_amount
NO2,ug/m3,8.875,Industrial,2023,Spain,Southern Europe,22.1875,ES,0.0
PM10,ug/m3,14.745,Background,2023,Germany,Western Europe,36.8625,DE,0.0
NO2,ug/m3,5.841,Background,2023,Germany,Western Europe,14.6025,DE,0.0
NO2,ug/m3,10.365,Background,2023,Spain,Southern Europe,25.9125,ES,0.3650000000000002
PM10,ug/m3,11.941,Background,2023,Germany,Western Europe,29.852500000000003,DE,0.0
PM10,ug/m3,15.633,Traffic,2023,Germany,Western Europe,39.0825,DE,0.6329999999999991
NO2,ug/m3,34.995,Background,2023,Spain,Southern Europe,87.4875,ES,24.994999999999997
PM10,ug/m3,9.355,Background,2023,Czechia,Eastern Europe,23.3875,CZ,0.0
NO2,ug/m3,18.808,Background,2023,Germany,Western Europe,47.02,DE,8.808
NO2,ug/m3,12.354,Industrial,2023,Spain,Southern Europe,30.884999999999994,ES,2.353999999999999
NO2,ug/m3,6.462,Traffic,2023,Spain,Southern Europe,16.155,ES,0.0
NO2,ug/m3,11.145,Background,2023,Spain,Southern Europe,27.8625,ES,1.1449999999999996
NO2,ug/m3,13.903,Background,2023,Hungary,Eastern Europe,34.7575,HU,3.9030000000000005
NO2,ug/m3,2.471,Background,2023,Spain,Southern Europe,6.1775,ES,0.0
NO2,ug/m3,12.967,Industrial,2023,Spain,Southern Europe,32.4175,ES,2.9670000000000005
PM10,ug/m3,40.825,Background,2023,Turkiye,European Candidate,102.0625,TR,25.825000000000003
PM10,ug/m3,226.27,Background,2023,Turkiye,European Candidate,500.0,TR,211.27
NO2,ug/m3,24.442,Traffic,2023,Germany,Western Europe,61.105,DE,14.442
PM10,ug/m3,112.725,Background,2023,Turkiye,European Candidate,281.8125,TR,97.725
NO2,ug/m3,23.037,Background,2023,Spain,Southern Europe,57.5925,ES,13.036999999999999
PM10,ug/m3,12.477,Background,2023,Czechia,Eastern Europe,31.192500000000003,CZ,0.0
NO2,ug/m3,14.049,Industrial,2023,Romania,Eastern Europe,35.1225,RO,4.0489999999999995
PM10,ug/m3,13.741,Background,2023,Czechia,Eastern Europe,34.3525,CZ,0.0
NO2,ug/m3,30.679,Background,2023,Hungary,Eastern Europe,76.69749999999999,HU,20.679
PM10,ug/m3,22.545,Background,2023,Cyprus,Southern Europe,56.3625,CY,7.545000000000002
NO2,ug/m3,8.456,Background,2023,Spain,Southern Europe,21.14,ES,0.0
PM10,ug/m3,11.373,Background,2023,Switzerland,Western Europe,28.4325,CH,0.0
NO2,ug/m3,2.52,Background,2023,Spain,Southern Europe,6.3,ES,0.0
NO2,ug/m3,12.016,Background,2023,Spain,Southern Europe,30.04,ES,2.016
NO2,ug/m3,16.168,Background,2023,Spain,Southern Europe,40.42,ES,6.167999999999999
NO2,ug/m3,17.988,Background,2023,Spain,Southern Europe,44.97,ES,7.9879999999999995
NO2,ug/m3,18.406,Background,2023,Slovenia,Southern Europe,46.01499999999999,SI,8.405999999999999
NO2,ug/m3,10.404,Background,2023,Spain,Southern Europe,26.01,ES,0.4039999999999999
NO2,ug/m3,16.035,Industrial,2023,Spain,Southern Europe,40.0875,ES,6.035
NO2,ug/m3,8.925,Industrial,2023,Spain,Southern Europe,22.3125,ES,0.0
NO2,ug/m3,14.219,Background,2023,Hungary,Eastern Europe,35.5475,HU,4.218999999999999
PM10,ug/m3,13.072,Background,2023,Germany,Western Europe,32.68,DE,0.0
NO2,ug/m3,9.963,Background,2023,Spain,Southern Europe,24.9075,ES,0.0
PM10,ug/m3,95.665,Background,2023,Turkiye,European Candidate,239.1625,TR,80.665
PM10,ug/m3,14.153,Traffic,2023,Germany,Western Europe,35.3825,DE,0.0
NO2,ug/m3,25.454,Traffic,2023,Spain,Southern Europe,63.635,ES,15.454
NO2,ug/m3,11.673,Industrial,2023,Spain,Southern Europe,29.1825,ES,1.673
PM10,ug/m3,17.291,Background,2023,Czechia,Eastern Europe,43.2275,CZ,2.2910000000000004
PM10,ug/m3,15.026,Background,2023,Czechia,Eastern Europe,37.565,CZ,0.0259999999999998
NO2,ug/m3,9.549,Background,2023,Spain,Southern Europe,23.8725,ES,0.0
PM10,ug/m3,51.115,Background,2023,Turkiye,European Candidate,127.7875,TR,36.115
NO2,ug/m3,4.42,Industrial,2023,Spain,Southern Europe,11.05,ES,0.0
NO2,ug/m3,67.67,Industrial,2023,Turkiye,European Candidate,169.175,TR,57.67
NO2,ug/m3,188.075,Background,2023,Turkiye,European Candidate,470.1875,TR,178.075
NO2,ug/m3,20.948,Background,2023,Serbia,Southern Europe,52.370000000000005,RS,10.948
NO2,ug/m3,5.728,Background,2023,Slovakia,Eastern Europe,14.32,SK,0.0
PM10,ug/m3,9.732,Background,2023,Finland,Scandinavia Europe,24.33,FI,0.0
PM10,ug/m3,2.786,Background,2023,Finland,Scandinavia Europe,6.965000000000001,FI,0.0
PM10,ug/m3,14.128,Traffic,2023,Sweden,Scandinavia Europe,35.32,SE,0.0
NO2,ug/m3,10.399,Industrial,2023,Romania,Eastern Europe,25.997499999999995,RO,0.39899999999999913
NO2,ug/m3,22.517,Traffic,2023,Slovakia,Eastern Europe,56.2925,SK,12.517
NO2,ug/m3,9.538,Background,2023,Slovakia,Eastern Europe,23.845,SK,0.0
NO2,ug/m3,10.272,Background,2023,Belgium,Western Europe,25.680000000000003,BE,0.27200000000000024
NO2,ug/m3,15.639,Background,2023,Austria,Western Europe,39.0975,AT,5.638999999999999
PM10,ug/m3,20.486,Traffic,2023,Sweden,Scandinavia Europe,51.215,SE,5.486000000000001
PM10,ug/m3,356.215,Traffic,2023,Turkiye,European Candidate,500.0,TR,341.215
NO2,ug/m3,32.015,Background,2023,Turkiye,European Candidate,80.03750000000001,TR,22.015
NO2,ug/m3,5.183,Background,2023,Austria,Western Europe,12.9575,AT,0.0
PM10,ug/m3,174.825,Background,2023,Turkiye,European Candidate,437.0625,TR,159.825
PM10,ug/m3,180.15,Background,2023,Turkiye,European Candidate,450.375,TR,165.15
NO2,ug/m3,348.025,Traffic,2023,Turkiye,European Candidate,500.0,TR,338.025
NO2,ug/m3,16.701,Background,2023,Belgium,Western Europe,41.752500000000005,BE,6.7010000000000005
PM10,ug/m3,11.965,Background,2023,Germany,Western Europe,29.9125,DE,0.0
NO2,ug/m3,5.342,Background,2023,Austria,Western Europe,13.355,AT,0.0
PM10,ug/m3,21.496,Background,2023,Czechia,Eastern Europe,53.74,CZ,6.495999999999999
NO2,ug/m3,8.46,Background,2023,Austria,Western Europe,21.15,AT,0.0
PM10,ug/m3,161.45,Background,2023,Turkiye,European Candidate,403.625,TR,146.45
PM10,ug/m3,14.816,Traffic,2023,Sweden,Scandinavia Europe,37.04,SE,0.0
NO2,ug/m3,11.141,Background,2023,Serbia,Southern Europe,27.852500000000003,RS,1.141
NO2,ug/m3,12.802,Industrial,2023,Belgium,Western Europe,32.005,BE,2.8019999999999996
NO2,ug/m3,28.639,Traffic,2023,Belgium,Western Europe,71.5975,BE,18.639
NO2,ug/m3,14.194,Industrial,2023,Belgium,Western Europe,35.485,BE,4.194000000000001
NO2,ug/m3,5.546,Traffic,2023,Slovakia,Eastern Europe,13.865,SK,0.0
PM10,ug/m3,129.65,Background,2023,Turkiye,European Candidate,324.125,TR,114.65
PM10,ug/m3,18.68,Traffic,2023,Finland,Scandinavia Europe,46.7,FI,3.6799999999999997
NO2,ug/m3,14.985,Background,2023,Austria,Western Europe,37.4625,AT,4.984999999999999
NO2,ug/m3,10.219,Background,2023,Slovakia,Eastern Europe,25.5475,SK,0.21899999999999942
PM10,ug/m3,103.1,Background,2023,Turkiye,European Candidate,257.74999999999994,TR,88.1
NO2,ug/m3,6.739,Industrial,2023,Romania,Eastern Europe,16.8475,RO,0.0
NO2,ug/m3,8.651,Background,2023,Slovakia,Eastern Europe,21.6275,SK,0.0
NO2,ug/m3,9.717,Background,2023,Austria,Western Europe,24.2925,AT,0.0
NO2,ug/m3,7.946,Background,2023,Austria,Western Europe,19.865,AT,0.0
NO2,ug/m3,15.466,Background,2023,Austria,Western Europe,38.665,AT,5.465999999999999
NO2,ug/m3,4.92,Background,2023,Austria,Western Europe,12.3,AT,0.0
NO2,ug/m3,28.808,Traffic,2023,Austria,Western Europe,72.02,AT,18.808
PM10,ug/m3,495.515,Background,2023,Turkiye,European Candidate,500.0,TR,480.515
PM10,ug/m3,18.495,Background,2023,Czechia,Eastern Europe,46.2375,CZ,3.495000000000001
PM10,ug/m3,106.8,Background,2023,Turkiye,European Candidate,267.0,TR,91.8
NO2,ug/m3,28.062,Traffic,2023,Austria,Western Europe,70.155,AT,18.062
NO2,ug/m3,16.863,Traffic,2023,Austria,Western Europe,42.1575,AT,6.8629999999999995
PM10,ug/m3,14.029,Background,2023,Czechia,Eastern Europe,35.0725,CZ,0.0
NO2,ug/m3,17.399,Traffic,2023,Austria,Western Europe,43.4975,AT,7.399000000000001
PM10,ug/m3,17.233,Background,2023,Czechia,Eastern Europe,43.0825,CZ,2.2330000000000005
PM10,ug/m3,126.78,Traffic,2023,Turkiye,European Candidate,316.95000000000005,TR,111.78
NO2,ug/m3,16.53,Background,2023,Serbia,Southern Europe,41.325,RS,6.530000000000001
NO2,ug/m3,25.524,Background,2023,Serbia,Southern Europe,63.81,RS,15.524000000000001
PM10,ug/m3,155.855,Background,2023,Turkiye,European Candidate,389.6375,TR,140.855
PM10,ug/m3,16.122,Background,2023,Czechia,Eastern Europe,40.305,CZ,1.1219999999999999
NO2,ug/m3,17.797,Background,2023,Austria,Western Europe,44.4925,AT,7.797000000000001
NO2,ug/m3,15.663,Industrial,2023,Belgium,Western Europe,39.1575,BE,5.663
NO2,ug/m3,11.013,Background,2023,Belgium,Western Europe,27.5325,BE,1.013
PM10,ug/m3,175.0,Background,2023,Turkiye,European Candidate,437.5,TR,160.0
PM10,ug/m3,14.418,Industrial,2023,Germany,Western Europe,36.045,DE,0.0
PM10,ug/m3,206.02,Background,2023,Turkiye,European Candidate,500.0,TR,191.02
PM10,ug/m3,16.78,Background,2023,Czechia,Eastern Europe,41.95,CZ,1.7800000000000011
NO2,ug/m3,2.872,Background,2023,Austria,Western Europe,7.180000000000001,AT,0.0
PM10,ug/m3,12.21,Background,2023,Germany,Western Europe,30.525,DE,0.0
NO2,ug/m3,12.869,Industrial,2023,Belgium,Western Europe,32.1725,BE,2.8689999999999998
PM10,ug/m3,157.1,Background,2023,Turkiye,European Candidate,392.75,TR,142.1
PM10,ug/m3,16.503,Traffic,2023,Estonia,Northern Europe,41.2575,EE,1.5030000000000001
PM10,ug/m3,13.349,Traffic,2023,Finland,Scandinavia Europe,33.3725,FI,0.0
NO2,ug/m3,165.1,Traffic,2023,Turkiye,European Candidate,412.75,TR,155.1
NO2,ug/m3,8.54,Background,2023,Portugal,Southern Europe,21.35,PT,0.0
NO2,ug/m3,15.749,Traffic,2023,Romania,Eastern Europe,39.3725,RO,5.7490000000000006
PM10,ug/m3,6.905,Background,2023,Finland,Scandinavia Europe,17.2625,FI,0.0
NO2,ug/m3,12.91,Background,2023,Belgium,Western Europe,32.275,BE,2.91
NO2,ug/m3,22.303,Industrial,2023,Belgium,Western Europe,55.75750000000001,BE,12.303
NO2,ug/m3,0.58,Background,2023,Austria,Western Europe,1.45,AT,0.0
NO2,ug/m3,15.402,Background,2023,Austria,Western Europe,38.505,AT,5.401999999999999
NO2,ug/m3,22.708,Traffic,2023,Germany,Western Europe,56.77,DE,12.707999999999998
PM10,ug/m3,18.863,Background,2023,Spain,Southern Europe,47.1575,ES,3.8629999999999995
NO2,ug/m3,9.893,Traffic,2023,Spain,Southern Europe,24.7325,ES,0.0
NO2,ug/m3,19.315,Traffic,2023,Germany,Western Europe,48.28750000000001,DE,9.315000000000001
NO2,ug/m3,15.037,Traffic,2023,Spain,Southern Europe,37.5925,ES,5.037000000000001
NO2,ug/m3,24.223,Traffic,2023,Germany,Western Europe,60.5575,DE,14.222999999999999
NO2,ug/m3,10.425,Background,2023,Spain,Southern Europe,26.0625,ES,0.4250000000000007
PM10,ug/m3,25.482,Background,2023,Bulgaria,Eastern Europe,63.705,BG,10.482
NO2,ug/m3,21.433,Traffic,2023,Belgium,Western Europe,53.5825,BE,11.433
NO2,ug/m3,17.064,Background,2023,Austria,Western Europe,42.66,AT,7.064
PM10,ug/m3,17.65,Background,2023,Turkiye,European Candidate,44.125,TR,2.6499999999999986
NO2,ug/m3,26.686,Traffic,2023,Belgium,Western Europe,66.715,BE,16.686
PM10,ug/m3,11.099,Background,2023,Germany,Western Europe,27.7475,DE,0.0
NO2,ug/m3,2.284,Background,2023,Austria,Western Europe,5.71,AT,0.0
NO2,ug/m3,22.805,Industrial,2023,Belgium,Western Europe,57.0125,BE,12.805
NO2,ug/m3,8.307,Background,2023,Austria,Western Europe,20.7675,AT,0.0
PM10,ug/m3,16.475,Background,2023,Germany,Western Europe,41.18750000000001,DE,1.4750000000000014
NO2,ug/m3,4.755,Background,2023,Germany,Western Europe,11.8875,DE,0.0
PM10,ug/m3,16.206,Industrial,2023,Spain,Southern Europe,40.515,ES,1.2059999999999995
PM10,ug/m3,19.899,Industrial,2023,Belgium,Western Europe,49.7475,BE,4.899000000000001
NO2,ug/m3,6.271,Background,2023,Germany,Western Europe,15.6775,DE,0.0
NO2,ug/m3,12.244,Background,2023,Germany,Western Europe,30.61,DE,2.2439999999999998
NO2,ug/m3,4.921,Background,2023,Spain,Southern Europe,12.3025,ES,0.0
PM10,ug/m3,25.806,Traffic,2023,Sweden,Scandinavia Europe,64.515,SE,10.806000000000001
PM10,ug/m3,11.571,Background,2023,Germany,Western Europe,28.9275,DE,0.0
PM10,ug/m3,9.863,Background,2023,Switzerland,Western Europe,24.6575,CH,0.0
PM10,ug/m3,11.268,Background,2023,Switzerland,Western Europe,28.17,CH,0.0
PM10,ug/m3,8.842,Background,2023,Austria,Western Europe,22.105000000000004,AT,0.0
NO2,ug/m3,11.171,Background,2023,Spain,Southern Europe,27.9275,ES,1.1709999999999994
PM10,ug/m3,16.794,Background,2023,Germany,Western Europe,41.985,DE,1.7940000000000005
PM10,ug/m3,4.586,Background,2023,Sweden,Scandinavia Europe,11.465,SE,0.0
NO2,ug/m3,11.209,Background,2023,Germany,Western Europe,28.0225,DE,1.2089999999999996
PM10,ug/m3,21.646,Industrial,2023,Belgium,Western Europe,54.115,BE,6.646000000000001
PM10,ug/m3,11.123,Background,2023,Germany,Western Europe,27.8075,DE,0.0
PM10,ug/m3,50.935,Background,2023,Turkiye,European Candidate,127.33750000000002,TR,35.935
PM10,ug/m3,101.0,Background,2023,Turkiye,European Candidate,252.5,TR,86.0
NO2,ug/m3,5.301,Background,2023,Austria,Western Europe,13.2525,AT,0.0
NO2,ug/m3,7.676,Background,2023,Slovakia,Eastern Europe,19.19,SK,0.0
PM10,ug/m3,18.285,Background,2023,Czechia,Eastern Europe,45.7125,CZ,3.285
NO2,ug/m3,24.632,Traffic,2023,Austria,Western Europe,61.58,AT,14.632000000000001
NO2,ug/m3,21.55,Traffic,2023,Austria,Western Europe,53.87500000000001,AT,11.55
PM10,ug/m3,231.07,Background,2023,Turkiye,European Candidate,500.0,TR,216.07
NO2,ug/m3,6.979,Background,2023,Austria,Western Europe,17.447499999999998,AT,0.0
NO2,ug/m3,11.941,Background,2023,Austria,Western Europe,29.852500000000003,AT,1.9410000000000007
PM10,ug/m3,13.155,Background,2023,Germany,Western Europe,32.8875,DE,0.0
NO2,ug/m3,12.431,Background,2023,Austria,Western Europe,31.0775,AT,2.430999999999999
PM10,ug/m3,20.15,Traffic,2023,Czechia,Eastern Europe,50.37499999999999,CZ,5.149999999999999
PM10,ug/m3,10.177,Background,2023,Czechia,Eastern Europe,25.442500000000003,CZ,0.0
PM10,ug/m3,14.449,Background,2023,Czechia,Eastern Europe,36.1225,CZ,0.0
NO2,ug/m3,19.916,Background,2023,Belgium,Western Europe,49.79,BE,9.916
NO2,ug/m3,36.228,Traffic,2023,Belgium,Western Europe,90.57,BE,26.228
NO2,ug/m3,22.504,Traffic,2023,Belgium,Western Europe,56.26,BE,12.504000000000001
PM10,ug/m3,17.916,Background,2023,Czechia,Eastern Europe,44.79,CZ,2.9160000000000004
NO2,ug/m3,13.832,Industrial,2023,Belgium,Western Europe,34.58,BE,3.8320000000000007
PM10,ug/m3,12.565,Background,2023,Germany,Western Europe,31.4125,DE,0.0
PM10,ug/m3,81.155,Background,2023,Turkiye,European Candidate,202.8875,TR,66.155
NO2,ug/m3,24.404,Traffic,2023,Belgium,Western Europe,61.01,BE,14.404
NO2,ug/m3,33.38,Background,2023,Turkiye,European Candidate,83.45,TR,23.380000000000003
NO2,ug/m3,19.17,Background,2023,Romania,Eastern Europe,47.925,RO,9.170000000000002
PM10,ug/m3,132.45,Background,2023,Turkiye,European Candidate,331.125,TR,117.44999999999999
NO2,ug/m3,21.791,Background,2023,Belgium,Western Europe,54.4775,BE,11.791
PM10,ug/m3,15.589,Traffic,2023,Denmark,Scandinavia Europe,38.9725,DK,0.5890000000000004
NO2,ug/m3,31.64,Traffic,2023,Belgium,Western Europe,79.10000000000001,BE,21.64
NO2,ug/m3,13.011,Traffic,2023,Slovakia,Eastern Europe,32.5275,SK,3.0109999999999992
NO2,ug/m3,9.631,Background,2023,Austria,Western Europe,24.0775,AT,0.0
NO2,ug/m3,23.066,Traffic,2023,Belgium,Western Europe,57.665,BE,13.065999999999999
PM10,ug/m3,11.649,Background,2023,Denmark,Scandinavia Europe,29.122499999999995,DK,0.0
NO2,ug/m3,7.788,Background,2023,Slovakia,Eastern Europe,19.47,SK,0.0
NO2,ug/m3,25.118,Traffic,2023,Belgium,Western Europe,62.795,BE,15.117999999999999
NO2,ug/m3,177.085,Background,2023,Turkiye,European Candidate,442.7125,TR,167.085
NO2,ug/m3,19.06,Background,2023,Belgium,Western Europe,47.65,BE,9.059999999999999
NO2,ug/m3,90.571,Traffic,2023,Italy,Southern Europe,226.4275,IT,80.571
PM10,ug/m3,9.143,Industrial,2023,Finland,Scandinavia Europe,22.8575,FI,0.0
PM10,ug/m3,152.25,Background,2023,Turkiye,European Candidate,380.625,TR,137.25
NO2,ug/m3,17.008,Background,2023,Belgium,Western Europe,42.52,BE,7.007999999999999
NO2,ug/m3,79.63,Industrial,2023,Turkiye,European Candidate,199.075,TR,69.63
NO2,ug/m3,6.063,Background,2023,Romania,Eastern Europe,15.1575,RO,0.0
NO2,ug/m3,86.35,Background,2023,Turkiye,European Candidate,215.875,TR,76.35
NO2,ug/m3,10.697,Industrial,2023,Belgium,Western Europe,26.7425,BE,0.6969999999999992
NO2,ug/m3,105.395,Background,2023,Turkiye,European Candidate,263.4875,TR,95.395
PM10,ug/m3,139.57,Background,2023,Turkiye,European Candidate,348.92499999999995,TR,124.57
PM10,ug/m3,14.757,Industrial,2023,Germany,Western Europe,36.8925,DE,0.0
NO2,ug/m3,260.545,Background,2023,Turkiye,European Candidate,500.0,TR,250.54500000000002
PM10,ug/m3,14.0,Background,2023,Germany,Western Europe,35.0,DE,0.0
PM10,ug/m3,25.29124177047443,Traffic,2023,France,Western Europe,63.22810442618607,FR,10.291241770474429
NO2,ug/m3,6.087,Background,2023,Belgium,Western Europe,15.2175,BE,0.0
PM10,ug/m3,14.763,Traffic,2023,Finland,Scandinavia Europe,36.9075,FI,0.0
NO2,ug/m3,325.105,Traffic,2023,Turkiye,European Candidate,500.0,TR,315.105
PM10,ug/m3,268.955,Background,2023,Turkiye,European Candidate,500.0,TR,253.95499999999998
NO2,ug/m3,353.815,Background,2023,Turkiye,European Candidate,500.0,TR,343.815
PM10,ug/m3,4.179,Industrial,2023,Finland,Scandinavia Europe,10.447500000000002,FI,0.0
PM10,ug/m3,5.312,Background,2023,Finland,Scandinavia Europe,13.28,FI,0.0
NO2,ug/m3,15.399,Background,2023,Belgium,Western Europe,38.4975,BE,5.398999999999999
PM10,ug/m3,18.205,Background,2023,France,Western Europe,45.5125,FR,3.2049999999999983
NO2,ug/m3,8.749,Industrial,2023,Spain,Southern Europe,21.8725,ES,0.0
NO2,ug/m3,23.084,Traffic,2023,Austria,Western Europe,57.71,AT,13.084
NO2,ug/m3,8.334,Background,2023,Slovenia,Southern Europe,20.835,SI,0.0
NO2,ug/m3,22.438,Traffic,2023,Austria,Western Europe,56.09499999999999,AT,12.437999999999999
PM10,ug/m3,15.783,Background,2023,Czechia,Eastern Europe,39.4575,CZ,0.7829999999999995
NO2,ug/m3,13.447,Traffic,2023,Austria,Western Europe,33.6175,AT,3.446999999999999
NO2,ug/m3,7.76,Background,2023,Austria,Western Europe,19.4,AT,0.0
NO2,ug/m3,14.021,Background,2023,Austria,Western Europe,35.0525,AT,4.021000000000001
NO2,ug/m3,231.78,Background,2023,Turkiye,European Candidate,500.0,TR,221.78
NO2,ug/m3,18.312,Background,2023,Iceland,Scandinavia Europe,45.78,IS,8.312000000000001
NO2,ug/m3,24.975,Traffic,2023,Austria,Western Europe,62.4375,AT,14.975000000000001
NO2,ug/m3,209.205,Background,2023,Turkiye,European Candidate,500.0,TR,199.205
NO2,ug/m3,27.481,Traffic,2023,Slovakia,Eastern Europe,68.7025,SK,17.481
NO2,ug/m3,12.845,Background,2023,Austria,Western Europe,32.1125,AT,2.8450000000000006
NO2,ug/m3,17.491,Background,2023,Italy,Southern Europe,43.7275,IT,7.491
NO2,ug/m3,16.574,Background,2023,Austria,Western Europe,41.435,AT,6.574000000000002
NO2,ug/m3,31.391,Traffic,2023,Austria,Western Europe,78.4775,AT,21.391
NO2,ug/m3,21.42,Industrial,2023,Belgium,Western Europe,53.55000000000001,BE,11.420000000000002
NO2,ug/m3,10.426,Background,2023,Austria,Western Europe,26.065,AT,0.42600000000000016
PM10,ug/m3,69.62,Background,2023,Turkiye,European Candidate,174.05,TR,54.620000000000005
NO2,ug/m3,13.459,Background,2023,Belgium,Western Europe,33.647499999999994,BE,3.4589999999999996
NO2,ug/m3,83.11,Background,2023,Turkiye,European Candidate,207.775,TR,73.11
PM10,ug/m3,11.698,Traffic,2023,Finland,Scandinavia Europe,29.245,FI,0.0
NO2,ug/m3,10.329,Background,2023,Italy,Southern Europe,25.822500000000005,IT,0.3290000000000006
NO2,ug/m3,58.055,Background,2023,Turkiye,European Candidate,145.13750000000002,TR,48.055
PM10,ug/m3,66.685,Background,2023,Turkiye,European Candidate,166.7125,TR,51.685
NO2,ug/m3,5.464,Background,2023,Belgium,Western Europe,13.66,BE,0.0
NO2,ug/m3,7.268,Industrial,2023,Romania,Eastern Europe,18.17,RO,0.0
NO2,ug/m3,15.704,Background,2023,Belgium,Western Europe,39.26,BE,5.704000000000001
NO2,ug/m3,129.225,Background,2023,Turkiye,European Candidate,323.0625,TR,119.225
NO2,ug/m3,9.64,Background,2023,Turkiye,European Candidate,24.1,TR,0.0
PM10,ug/m3,11.334,Background,2023,Germany,Western Europe,28.335,DE,0.0
PM10,ug/m3,17.32,Background,2023,France,Western Europe,43.3,FR,2.3200000000000003
NO2,ug/m3,13.211,Background,2023,Belgium,Western Europe,33.0275,BE,3.2110000000000003
PM10,ug/m3,8.134,Industrial,2023,Finland,Scandinavia Europe,20.335,FI,0.0
PM10,ug/m3,14.939,Background,2023,France,Western Europe,37.3475,FR,0.0
PM10,ug/m3,148.025,Background,2023,Turkiye,European Candidate,370.0625,TR,133.025
PM10,ug/m3,321.44,Background,2023,Turkiye,European Candidate,500.0,TR,306.44
NO2,ug/m3,289.24,Traffic,2023,Turkiye,European Candidate,500.0,TR,279.24
PM10,ug/m3,17.26,Background,2023,France,Western Europe,43.150000000000006,FR,2.2600000000000016
PM10,ug/m3,52.435,Background,2023,Turkiye,European Candidate,131.0875,TR,37.435
PM10,ug/m3,8.415,Industrial,2023,Finland,Scandinavia Europe,21.0375,FI,0.0
NO2,ug/m3,14.46,Industrial,2023,Belgium,Western Europe,36.150000000000006,BE,4.460000000000001
NO2,ug/m3,30.486,Traffic,2023,Romania,Eastern Europe,76.215,RO,20.486
PM10,ug/m3,10.756,Traffic,2023,Finland,Scandinavia Europe,26.890000000000004,FI,0.0
NO2,ug/m3,21.672,Industrial,2023,Belgium,Western Europe,54.18000000000001,BE,11.672
NO2,ug/m3,29.638,Traffic,2023,Belgium,Western Europe,74.095,BE,19.638
NO2,ug/m3,49.9,Background,2023,Turkiye,European Candidate,124.75,TR,39.9
NO2,ug/m3,51.64,Background,2023,Turkiye,European Candidate,129.1,TR,41.64
NO2,ug/m3,77.9,Background,2023,Turkiye,European Candidate,194.75000000000003,TR,67.9
NO2,ug/m3,29.77,Traffic,2023,Belgium,Western Europe,74.425,BE,19.77
NO2,ug/m3,21.642,Traffic,2023,Belgium,Western Europe,54.105,BE,11.642
NO2,ug/m3,81.96,Background,2023,Turkiye,European Candidate,204.9,TR,71.96
